tree,total_branch_length,Nigeria,Nigeria_random,Cameroon,Cameroon_random,Democratic Republic of the Congo,Democratic Republic of the Congo_random,Uganda,Uganda_random,Zambia,Zambia_random,Malawi,Malawi_random,Mozambique,Mozambique_random
76,0.001923036719855432,9.775793260021729e-05,5.9620491856434516e-05,1.8614549870565877e-05,8.392163237445557e-06,0.00010609786616580367,0.00013765866786156545,5.779712130882502e-05,2.8911118135229634e-05,5.447898359923109e-05,0.0001216828403606898,2.7491398868425198e-05,3.196968138568829e-05,1.8449134466995074e-05,1.3593107502665519e-05
77,0.0018947476138004029,0.00010174536897999227,6.441060566271311e-05,1.8829569021191865e-05,5.1469407501192246e-06,9.824414388524827e-05,9.559029305807086e-05,6.150647626225448e-05,1.783995553010292e-05,5.2014311623635066e-05,0.00010411797372356915,2.4966649274891194e-05,3.213808675446334e-05,1.892505564273536e-05,2.6437204329643298e-05
78,0.0018880050498801485,9.993806905919797e-05,6.93606507974477e-05,1.844032206767352e-05,9.799119062050372e-06,0.00010427415501026364,9.34702953641767e-05,6.788631323966844e-05,2.49097899812352e-05,5.5649125613137576e-05,0.00014291021202440237,2.5355834878719886e-05,3.787801100676308e-05,2.2247773069826882e-05,1.802341999514634e-05
79,0.001902183804936652,0.00010204568652734045,9.355803862006254e-05,1.7025217946673018e-05,1.8698702946883146e-05,0.00010387380541623283,9.552701244708349e-05,6.085076986787636e-05,2.893452154486588e-05,5.540764138342851e-05,0.00011728552234243836,2.5588043718776645e-05,3.449775827700898e-05,1.9372355301463954e-05,1.3925031070701702e-05
80,0.0018824119768745136,0.00010241376399303418,5.90030677840624e-05,1.6507426630568353e-05,1.1110213980553701e-05,0.0001111394522423587,0.00011014532527568103,6.456316397817773e-05,1.3282019964952745e-05,5.1873456184693125e-05,0.00010096459713987969,2.4712695394517228e-05,2.049903811279872e-05,1.8859696081891322e-05,1.562824722407103e-05
81,0.0019559287442987086,0.00010506215673759616,4.6480579879415104e-05,1.852065867092396e-05,1.7612122460369936e-05,0.00010025786615976617,9.327170871039356e-05,6.397219537538235e-05,1.7067526971961244e-05,5.567695632259528e-05,0.00010938902965483381,2.7654228816746586e-05,2.738240747266526e-05,1.9455528777479955e-05,2.2121212030101105e-05
82,0.00193988995100655,0.00010651998637120088,5.3525945225953294e-05,1.8345234688678554e-05,2.907132694429269e-05,9.746519980367071e-05,0.00013653473666979852,7.152542462135546e-05,2.6378591293093993e-05,5.752964743979943e-05,9.67350246597492e-05,2.6888385776536886e-05,2.2950388593234944e-05,1.6380330950808075e-05,2.044123021393185e-05
83,0.0018948770856077545,9.635679498588758e-05,6.693727298931343e-05,1.8833359533754982e-05,1.6107460941886453e-05,0.00010152732772357844,0.00013751705638275586,5.9138129400956776e-05,3.803161798750796e-05,5.6465486654957335e-05,0.00014312568533945752,2.6653840381216185e-05,2.637179713154184e-05,2.007943406265658e-05,1.2970661347045873e-05
84,0.0019155375142008752,9.525778989970127e-05,5.251380318604406e-05,1.7865963097024595e-05,1.3673066362028573e-05,0.00011052506377898686,7.483501495119164e-05,6.149677269872561e-05,1.538985754562846e-05,5.242843082826085e-05,0.00010715787488821751,2.476124134637831e-05,4.120725650526118e-05,1.7990390421435045e-05,2.0955910544810143e-05
85,0.001921012714704463,9.218722827580438e-05,6.500733850339064e-05,1.9120467803771923e-05,1.8791599226128126e-05,0.00010870739446475794,0.00010522653537568577,6.809409489447692e-05,2.4614032646359633e-05,5.6763302235642585e-05,0.00010714196969167792,3.099681989497433e-05,2.594024373665381e-05,2.0614807922198506e-05,1.844041880781958e-05
86,0.0018920816572480623,0.0001027466561621818,6.72120282614833e-05,1.490599502734411e-05,1.915596673377493e-05,0.00010190536482049825,9.190006374511618e-05,6.768726485790197e-05,2.2483584959521585e-05,5.168855071518877e-05,0.0001255640422489462,2.6289132400032864e-05,2.7887142686323354e-05,2.1108646955679284e-05,1.785923126054723e-05
87,0.00190644797385808,9.722520650950399e-05,4.9803943725423936e-05,1.681195078734256e-05,6.999339799685939e-06,9.82786600659865e-05,0.00011533188128217808,6.74248728547188e-05,3.1965052860125466e-05,4.7634682163548697e-05,0.00013000324267212725,2.6123393046182265e-05,3.3764895106776606e-05,1.9242302759841547e-05,1.360266886846033e-05
88,0.0018930728407347587,9.784958043811977e-05,7.025679177629458e-05,1.7224859788663154e-05,5.481264672510793e-06,0.00010103525007657053,0.0001096757487521144,6.621996591120449e-05,2.311116847325675e-05,5.0465353883653256e-05,9.10466128645638e-05,2.5495158518791354e-05,2.9277024611527522e-05,1.8722498918541343e-05,2.0721624466069153e-05
89,0.00189277093609102,0.0001002948701007006,4.7380914904994074e-05,1.819799723782982e-05,1.3423898174289971e-05,0.00010101854245528384,9.39770798309438e-05,6.550315108141101e-05,1.9412694359648456e-05,5.2151331227034796e-05,0.00011567909943664039,2.8110331894042224e-05,3.0449088595772313e-05,1.9840995619704437e-05,1.341040917092473e-05
90,0.0019428863691969233,9.842407919917473e-05,5.929297625091438e-05,1.7473983291077088e-05,2.4770561332509468e-05,0.00010125889465014142,0.00011621938354412472,6.167404754376543e-05,1.5152456039439766e-05,5.631940683571441e-05,9.019418207180624e-05,2.4509013166229858e-05,2.619633818320066e-05,2.284201358434667e-05,1.6208872290841315e-05
91,0.0019343510333315642,0.00010160512797161795,7.339335945908787e-05,1.847630892038831e-05,2.189083753461143e-05,0.00010195148230914106,0.00010642437983931726,6.473159276231769e-05,1.3803293754954555e-05,5.741999811226576e-05,0.00010287008848642383,2.8934008538117253e-05,5.592270288909949e-05,1.6930070264163698e-05,1.5624816962522044e-05
92,0.0019181596453420903,9.960267008938249e-05,6.154789809499086e-05,1.8491771382970123e-05,1.1288359436350181e-05,9.956162381146686e-05,0.00011958230457331169,6.47474624573994e-05,2.2336589979782663e-05,5.8632635689339794e-05,0.00010018243070473542,2.53357276303965e-05,2.2689081380598873e-05,1.9471682096580678e-05,2.444768297753491e-05
93,0.0019370838384257473,0.00010690590695572083,8.048017798855073e-05,1.9686981214152126e-05,1.6679982491425802e-05,0.0001007937723059957,0.00011143445165105151,6.99582761455634e-05,2.183522086258386e-05,5.7362023643097934e-05,0.00013892299666063215,2.53228124199032e-05,3.327052952500518e-05,1.8847980357774782e-05,1.2072243889121263e-05
94,0.0018996257494398143,9.507918936319166e-05,6.606314772260357e-05,1.7395248711115198e-05,1.0699745502164206e-05,0.00010062648561609284,8.94677247086301e-05,6.50513860743422e-05,1.028870438250784e-05,5.677063854155496e-05,0.00012378276039705285,2.2664786683288755e-05,2.6529914653035565e-05,2.022164209013644e-05,1.3359394008733306e-05
95,0.0018887054309125635,9.456528805821878e-05,6.612828389088773e-05,2.028432974460529e-05,7.139224437004111e-06,9.816609815756867e-05,9.549112617765476e-05,6.33228641035914e-05,2.115319995981725e-05,5.090129766223417e-05,0.0001273516096001676,2.4263640539473087e-05,2.9137377481766157e-05,1.7510616889351762e-05,1.685359709523832e-05
96,0.0019177220794983356,9.408745598276313e-05,7.345942867376977e-05,2.2774683370894305e-05,1.3647915980397529e-05,0.00010548632128888169,0.00012968319993566287,6.515999855178875e-05,2.763876287497388e-05,5.878898730716782e-05,0.00011932268442120899,2.65804188548293e-05,4.648250709295837e-05,1.7782450221543464e-05,2.865821308560665e-05
97,0.0019026113569627458,9.372156353511826e-05,5.238717729002954e-05,1.9474556120741915e-05,1.1843330205171245e-05,9.723454186606165e-05,9.74074641674344e-05,6.635266354190197e-05,1.7015983592451626e-05,5.8120728889275806e-05,0.0001154347379595964,2.6392182509314384e-05,3.1154950080646135e-05,2.003301023016722e-05,2.5956493081141395e-05
98,0.001909451928090924,0.00010226789930169828,6.236615362114825e-05,2.0267549151973922e-05,1.8791406010568255e-05,0.00010525131395446442,7.442308034548081e-05,6.353735348808864e-05,2.224774651154917e-05,5.018000721320826e-05,0.00010204892405254475,3.2207388651759455e-05,4.044398693658826e-05,1.585855208133518e-05,1.7584130419106897e-05
99,0.0019091083219213694,0.00010339163471198478,6.137504141993629e-05,1.8920904972974124e-05,1.1434847866077964e-05,0.00010040722938626937,8.332951229101868e-05,6.467642759652335e-05,2.118611527162197e-05,5.499473520023039e-05,9.644781792584895e-05,2.7892222016842258e-05,3.350307545418787e-05,1.7276888422040025e-05,1.108192348439228e-05
100,0.0018958456762467259,9.849939154476248e-05,5.554717380868487e-05,1.79804202119797e-05,2.6241958674686275e-05,9.549390911430325e-05,9.966904836552657e-05,6.444729916851941e-05,2.3868482362548798e-05,5.8094288859216565e-05,0.00012940334706601497,3.154320099604986e-05,2.8321680940454185e-05,1.7900736958039246e-05,2.4677374274974587e-05
101,0.001925215918655729,9.526941556654389e-05,8.11492579083264e-05,2.0162530873372607e-05,1.0113365556699673e-05,0.00010473759100050194,8.37059771506075e-05,5.9569389301373024e-05,1.553861287908174e-05,5.6091090498493765e-05,0.00010690500101349551,2.915380661502897e-05,3.105151466325693e-05,1.8624100942123004e-05,1.643379751471003e-05
102,0.0018704242913626266,9.993504738641662e-05,7.398579578210725e-05,1.8059966388160858e-05,8.923086415529337e-06,9.915190888562801e-05,0.00011413014089187569,6.086313559364154e-05,3.167436308622188e-05,5.2698314219175747e-05,0.00011541796062352911,2.5407831783783637e-05,2.548313310710799e-05,1.804650799491032e-05,1.727852717127139e-05
103,0.001877063577344245,9.898686138482969e-05,6.421247270855363e-05,1.7874886979573745e-05,9.643374299211135e-06,9.784933298195484e-05,9.744924921973696e-05,6.525386136742718e-05,1.3971584605317706e-05,4.9033246506002435e-05,9.223364524266284e-05,2.5118391041769684e-05,2.2976833232280988e-05,1.8158230172524376e-05,2.101028859224051e-05
104,0.0018947812200712341,9.94820904276e-05,5.170891941267742e-05,1.8124999197838623e-05,1.2991311342138226e-05,0.0001007486194218156,8.914619675844397e-05,6.490910659910816e-05,2.3477143648193647e-05,5.162189922277519e-05,0.00010660752045976393,2.7039742982448755e-05,5.091395838192729e-05,1.8178178512253578e-05,1.7254739822808885e-05
105,0.0018870243576141013,9.850385310131182e-05,4.8287653825694046e-05,1.9287729765110097e-05,9.37962236813002e-06,0.00010325487628870447,9.939420936538835e-05,6.405716994640738e-05,2.830329353982735e-05,5.559592771205613e-05,0.00010253425152277921,2.314134456398104e-05,2.8200469254856253e-05,1.714495252067884e-05,3.2039001332550155e-05
106,0.0018806033568361756,9.670642172536427e-05,5.764554259039215e-05,2.0010661805577997e-05,2.462386407346153e-05,9.958810227819487e-05,0.00010484220170948783,6.553380771252794e-05,2.7541011821798165e-05,5.524284357781117e-05,0.00010780349444424733,2.4079688873234915e-05,2.6479616938591402e-05,1.9196745173616575e-05,2.527672850921028e-05
107,0.0018774805927016726,9.028366154671588e-05,5.1830333231264736e-05,1.9530054617729418e-05,1.2941511302335144e-05,0.00010344244014030401,0.00010590703708114515,7.242824358000277e-05,1.4830968325547098e-05,5.4107660181721426e-05,0.00010423045933852216,2.845496237055328e-05,1.918993208502068e-05,1.90924324378046e-05,1.824102546244639e-05
108,0.0019023525099394146,0.0001116330635204069,8.002408083134676e-05,1.961530121851406e-05,1.845668776707921e-05,0.0001078210370291943,8.801484248817187e-05,6.323796123104382e-05,2.1166977306649867e-05,4.8737774776882277e-05,0.00010694720071520599,2.6512754229610644e-05,4.065058622808857e-05,1.680112025435128e-05,2.9820630104528296e-05
109,0.0018429904578191397,9.484313565924257e-05,6.899673041271186e-05,1.832163162023329e-05,8.665604954742048e-06,9.925980724752813e-05,0.00010321503926399704,5.838443196772773e-05,1.5972272626068153e-05,4.876390515144301e-05,9.34040085194029e-05,2.328046989504744e-05,2.6616922333026283e-05,1.7103408316081333e-05,1.490871658157652e-05
110,0.001881018959721089,0.0001036111732462242,5.756088455767571e-05,1.668808254778084e-05,1.1543082100232138e-05,0.00010385483903675697,0.00015000715600903833,6.040685221222293e-05,1.2958429510207328e-05,5.788997055877895e-05,0.00013713114552242568,2.550825198440604e-05,3.315766880954531e-05,1.774544403150731e-05,2.4691377909976612e-05
111,0.0018628434794472127,0.00010222754352563019,4.7379985394844235e-05,1.9456285693869113e-05,1.4812746384522011e-05,0.00010630831072060013,0.00011243870580562171,6.280858879465206e-05,2.2360066005393123e-05,4.794201661806547e-05,9.685729029644497e-05,2.0539034723293876e-05,3.254334689742583e-05,1.879321248513823e-05,1.0848791978286488e-05
112,0.0019070927565780864,0.0001001709748674421,4.4604438211694316e-05,1.7772231012720555e-05,1.3829098637509977e-05,9.777795992433518e-05,0.00011915655194736437,6.706407155833535e-05,1.8058174040666477e-05,4.9138309500130605e-05,0.00011463118221368947,2.474218382673217e-05,3.7601297563556214e-05,1.8014162947848147e-05,1.7177077333475942e-05
113,0.0019188970966919996,9.455445963728673e-05,5.526766020399381e-05,1.8243910001680165e-05,9.823788330733758e-06,0.0001033183619712321,0.00012641425020691252,6.970341930003301e-05,1.8121807975153862e-05,5.301466487965794e-05,0.0001035368887503745,2.26446851622486e-05,4.6903599945625346e-05,1.925489844164423e-05,8.207413085611816e-06
114,0.00189751062603741,0.00010283609435411591,7.731473207290337e-05,2.3590555348794928e-05,1.7487713363235294e-05,9.808218331056333e-05,0.0001258285411918777,7.473286354752156e-05,3.039137424419103e-05,5.312383434180612e-05,9.637690232780645e-05,2.657918283987485e-05,3.458632562505651e-05,1.8987036364542277e-05,5.192864921413354e-06
115,0.001990990998223191,0.00010982237228252586,5.899378286668925e-05,1.8748657403866876e-05,9.933274343133444e-06,0.00010714737207122033,0.00010100133174489791,6.685204411245572e-05,1.6370997082622123e-05,5.277213743805527e-05,0.00013677830818606472,2.6783604291819117e-05,2.7182949714737135e-05,1.9092586976552934e-05,3.318934262222387e-05
116,0.0019393400891973957,0.00010493697372964241,7.184295334588197e-05,1.9821057035224578e-05,1.3868964418760127e-05,0.00010829691128681285,8.007889696394401e-05,6.59468968899539e-05,1.7383341009664455e-05,4.951844046921527e-05,0.0001155725890774745,2.502335783528234e-05,3.179176621704704e-05,1.7792019589855327e-05,1.6345842198501118e-05
117,0.001887664550445113,0.00010032861181491146,4.959606891687075e-05,1.9977989062734507e-05,1.3002202725855222e-05,9.643626471776494e-05,9.224266139656358e-05,6.533159056806978e-05,1.8821171470454617e-05,4.979025663187468e-05,0.00011552789544467612,2.7441948319937345e-05,1.6672381195179282e-05,2.2528331965683632e-05,1.568211230777456e-05
118,0.0018875802566725734,0.00010018054909974208,5.5657353531811437e-05,1.8576256224606168e-05,1.3178320628258293e-05,0.00010315913418801228,0.00010986737348111044,6.762311490220987e-05,2.9791640525916093e-05,5.2878675415368075e-05,0.0001226385805027546,2.4024398186930787e-05,3.55669975946782e-05,1.4154157730457981e-05,1.4529678059150815e-05
119,0.0018930830491914272,0.00010019110318354495,5.752595755911783e-05,1.831280607660817e-05,1.728883839709032e-05,9.439190787414748e-05,0.00012320847252280547,6.777110539823408e-05,1.6245603804993002e-05,5.080119571753859e-05,0.00012612048653242456,2.4616384441767357e-05,3.164580172957884e-05,1.7782744393256495e-05,1.3472661397251687e-05
120,0.0018869799917751503,0.00010257910380814046,7.376926927415463e-05,1.9971367409118892e-05,1.097290394804851e-05,9.502833973632548e-05,0.0001185141178643035,6.496442625079273e-05,2.5804327358843956e-05,5.0028089524511423e-05,0.00011887612752858748,2.3530521624061124e-05,2.8001203433239592e-05,1.6291363415640338e-05,1.678426553437546e-05
121,0.0018755772189054634,9.553460653608241e-05,9.140266558509635e-05,1.8258030631684418e-05,1.9158528006996004e-05,0.00010123610016049122,9.188801498947194e-05,5.721007947659699e-05,2.2308630253437076e-05,5.069528844739088e-05,7.873165196011596e-05,2.4696293686571856e-05,2.830922926104918e-05,1.999373672107981e-05,1.8818390511951425e-05
122,0.001908301325224444,9.534429229999955e-05,5.555524751630486e-05,1.8700576943305814e-05,1.4235759889098722e-05,0.00010358900037675317,0.00010208595783370647,6.871484883792193e-05,2.540133843054811e-05,5.056632054217477e-05,0.00011850503682467838,2.61728441721214e-05,2.1763506040961902e-05,2.2251714657908848e-05,1.2781519352754933e-05
123,0.001915724493500993,0.00011574304179461656,5.266390558290109e-05,1.5470211139015193e-05,1.6046209972608557e-05,0.00010506318873391876,0.00012129014450734427,6.570254152338381e-05,2.103657744917018e-05,5.309530843521765e-05,9.189699824654896e-05,2.5929374150686834e-05,2.2221073138811633e-05,1.7327766767908422e-05,2.5892461788429777e-05
124,0.0019149171569671224,0.00010445014814802322,4.9508575363347435e-05,1.5192682665172465e-05,1.1791296842553721e-05,0.00010005359776672383,0.00010178023636300848,6.175904936399769e-05,2.469861613466572e-05,5.098909458018091e-05,9.326148220318371e-05,2.4220688758357567e-05,4.456527934945968e-05,1.818156538869629e-05,9.86289837329418e-06
125,0.0019010566886220933,0.00010039742549249053,5.71404326124977e-05,1.546656285342663e-05,2.4103887847043643e-05,0.00010215587585147364,0.00011736966186601727,6.445014424917269e-05,1.913574798099722e-05,5.1694061956016404e-05,0.0001089809285431348,2.370545122234286e-05,2.5560839623527598e-05,1.7587101592654326e-05,1.3621284020909558e-05
126,0.0019313423829406822,0.00010838095993915523,4.386131221042642e-05,1.787490729387672e-05,1.150973757352747e-05,0.00010620714970764047,0.00010942172612027931,6.536522643435082e-05,1.657063023770798e-05,4.958616511535423e-05,0.00010154232436135205,2.7689682436150137e-05,3.494072786833181e-05,2.1020398368569535e-05,1.7125055358015694e-05
127,0.0019379240631170287,0.00010479351114890418,5.844077129051376e-05,1.7329258414106692e-05,8.511209461716743e-06,0.00010162614903204761,0.0001108561909617424,6.452709873397758e-05,2.361034397984664e-05,5.124270591463421e-05,0.00011182145183354216,2.8843383028259468e-05,3.589653333647101e-05,1.8431648803240476e-05,1.275225610830209e-05
128,0.0018853484360796566,9.473881741870979e-05,5.586469958619592e-05,1.8024907884505587e-05,1.6628132124420648e-05,9.993169441202196e-05,0.00010489529911990422,6.598351552035463e-05,2.681291534124223e-05,5.4678737645293216e-05,8.838780505457302e-05,2.6598105218995482e-05,3.68839138151192e-05,1.695294165360013e-05,1.6565152020997422e-05
129,0.0018684208231413472,9.425586688934645e-05,5.111480375556677e-05,1.6388995547101564e-05,1.1563758896647371e-05,9.304642017463104e-05,0.0001148016357142873,6.772802050295738e-05,3.2342036232929725e-05,5.2534074081451825e-05,0.00012966900366612926,2.6746049650494888e-05,3.030493056915373e-05,1.660141617626119e-05,1.7212415604417374e-05
130,0.0019148209104360762,9.877401036449381e-05,5.534872622528454e-05,1.5805719258327623e-05,1.072651959586478e-05,0.00010027323470526619,8.141607598724271e-05,7.051266794373462e-05,2.966337637399846e-05,5.271248282594687e-05,0.0001019724818931509,2.9782930931396322e-05,3.216136416007683e-05,1.649660501393691e-05,2.083679686317526e-05
131,0.0019153474904743807,9.811259866555964e-05,7.464042014247653e-05,1.937391380449219e-05,9.225088414407598e-06,9.546113927564074e-05,9.081826404058074e-05,7.385905625696514e-05,1.918889359990312e-05,5.449624229825201e-05,0.00011884814111886893,2.6563588718135286e-05,3.0160232318379807e-05,1.9573359981537577e-05,1.665712831140382e-05
132,0.0018860215932471774,9.561566902126662e-05,0.00010408550209898941,1.7884601778512567e-05,1.4437558520911335e-05,0.00010499071702260504,0.00010245838045704145,6.696261174044221e-05,2.2032795492782278e-05,5.348051715173014e-05,0.00011531142556698974,2.4752782564015172e-05,3.838261189763022e-05,2.1650788761712857e-05,9.76060810255002e-06
